pd_id,brand_name,model_name,model_number,additional_model_information,upc,product_type,type,special_type,heat_pump_technology,drum_capacity_cu_ft,height_inches,width_inches,depth_inches,combined_energy_factor_cef,estimated_annual_energy_use_kwh_yr,estimated_energy_test_cycle_time_min,energy_test_cycle_information,additional_dryer_features,vented_or_ventless,refrigerant_type,refrigerant_with_gwp,connected,connected_demand_response_functionality_tested,communication_standard_application_layer,direct_on_premises_open_standard_based_interconnection,paired_energy_star_clothes_washer_available,paired_energy_star_clothes_washer_energy_star_model_identifier,date_available_on_market,date_qualified,markets,energy_star_model_identifier,meets_most_efficient_criteria,calculated_combined_energy_factor_max_dryness_setting_lbs_kwh,voltage
2397948,Midea,MLE25H7BWW,MLE25H7BWW,,,Electric Standard Ventless,Electric,,Heat Pump,4.4,33.27,23.43,25.2,4.3,556,78,Normal,None,Ventless,R-134a,R-134a (GWP:1430),No,,,,,,2022-06-23T00:00:00.000,2022-06-27T00:00:00.000,"United States, Canada",ES_1030337_MLE25H7BWW_062720220640896_3257314,No,10.34,
2399120,Samsung,DV25B69**H*,DV25B69**H*,,8.87277E+11,Electric Compact Ventless 240V,Electric,,Heat Pump,4,33.5,23.6,25.8,6.8,125,58,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / None / Dry level 2 / None,Sanitization cycle,Ventless,,,No,,,,Yes,ES_1023593_WW25B69**A*_04212022093455_80123569,2022-09-01T00:00:00.000,2022-07-22T00:00:00.000,"United States, Canada",ES_1023593_DV25B69**H*_07222022082624_80135522,Yes,6.36,240
2399454,ELEMENT,ETD7527EBW,ETD7527EBW,,8.10649E+11,Electric Standard Vented,Electric,,,7.5,49.5,29.8,34.4,3.93,608,61,Normal,None,Vented,,,No,,,,,,2022-06-14T00:00:00.000,2022-07-28T00:00:00.000,United States,ES_1145034_ETD7527EBW_080220220725582_1964374,No,,
2399486,GE,GUD57EE*T***,GUD57EE*T***,,7.57638E+11,Electric Standard Vented,Electric,,,6,75.5,26.8,30.85,3.93,608,66,"Cottons, Medium Dry, E-Dry","Sanitization cycle,Time remaining display",Vented,,,No,,,,Yes,ES_92277_GUD57EE*****_072120221855923_4316951,2022-08-01T00:00:00.000,2022-07-26T00:00:00.000,Canada,ES_92277_GUD57EE*****_072120221855923_6493542,No,,
2399999,Samsung,DV53BB89**H*,DV53BB89**H*,,8.87277E+11,Electric Standard Ventless,Electric,,Hybrid Heat Pump,7.8,38.7,27,34.3,8.5,281,69,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal(default) / Level 3(unselectable) / Level 3 / None,Sanitization cycle,Ventless,,,No,,,,Yes,ES_1023593_WF53BB89**A*_05042022110036_80126452,2022-09-01T00:00:00.000,2022-08-11T00:00:00.000,"United States, Canada",ES_1023593_DV53BB89**H*_08122022095610_80137751,Yes,8.59,
2400658,GE,GTD69EB*T***,GTD69EB*T***,,7.57638E+11,Electric Standard Vented,Electric,,,7.4,43.7,26.96,30.48,3.93,608,59,Cottons/Low Temp/Dry/eDry,"Sanitization cycle,Drum light,Time remaining display,Energy monitor/indicator",Vented,,,No,,,,No,,2022-08-29T00:00:00.000,2022-08-25T00:00:00.000,Canada,ES_92277_GTD69EB*T***_082220222040451_9313632,No,,
2400727,Maytag,A22JBI7AG0,YMED6630M**,,8.8305E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"Normal, High Temp, More Dry","Drum light,Time remaining display",Vented,,,No,,,,No,,2022-08-01T00:00:00.000,2022-08-29T00:00:00.000,Canada,ES_22856_YMED6630M**_082920221407778_4099181,No,4.04,
2400728,Maytag,A22JBI7AG0,MED5630M**,,8.8305E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"Normal, High Temp, More Dry","Drum light,Time remaining display",Vented,,,No,,,,Yes,ES_22856_MHW5630M**_062320221618117_6794710,2022-08-01T00:00:00.000,2022-08-29T00:00:00.000,United States,ES_22856_MED5630M**_082920221404797_2384995,No,4.04,
2400729,Maytag,A22JBI7AG0,YMED5630M**,,8.8305E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"Normal, High Temp, More Dry","Drum light,Time remaining display",Vented,,,No,,,,No,,2022-08-01T00:00:00.000,2022-08-29T00:00:00.000,Canada,ES_22856_YMED5630M**_082920221406237_6085793,No,4.04,
2400730,Maytag,A22JBI7AG0,MED6630M**,,8.8305E+11,Electric Standard Vented,Electric,,,7.4,38,27,31,3.93,608,73,"Normal, High Temp, More Dry","Drum light,Time remaining display",Vented,,,No,,,,No,,2022-08-01T00:00:00.000,2022-08-29T00:00:00.000,United States,ES_22856_MED6630M**_082920221405281_7229925,No,4.04,
2400923,KOOLMORE,FLD-5CWHP,FLD-5CWHP,,8.1002E+11,Electric Standard Ventless,Electric,,,4.5,33.27,23.43,25.2,3.93,608,75,Normal,None,Ventless,,,No,,,,,,2022-08-29T00:00:00.000,2022-08-30T00:00:00.000,United States,ES_1147715_FLD-5CWHP_083020220457104_2669586,No,,
2400924,KOOLMORE,FLD-8CWH,FLD-8CWH,,8.1002E+11,Electric Standard Vented,Electric,,,8,39.76,26.97,33.46,3.93,608,61,Normal,None,Vented,,,No,,,,,,2022-08-29T00:00:00.000,2022-08-30T00:00:00.000,United States,ES_1147715_FLD-8CWH_083020220457518_5736037,No,,
2401126,Hamilton Beach,HBFDR3206,HBFDR3206,,58465825799,Electric Compact Ventless 240V,Electric,,,4,33.27,23.46,23.97,2.68,317,34,"Normal, Regular Dryness, High Temperature","Sanitization cycle,Filter cleaning indicator,Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator",Ventless,,,No,,,,Yes,ES_1120898_HBFW3205_062220221518439_4618456,2022-09-15T00:00:00.000,2022-09-06T00:00:00.000,"United States, Canada",ES_1120898_HBFD3206_090120221810903_9089739,No,,240
2403706,LG,DLE3470*,DLE3470*,,195174048627;195174048917,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,57,Normal_Normal Dry,"Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2022-10-24T00:00:00.000,2022-10-25T00:00:00.000,"United States, Canada",ES_1118034_DLE3470*_10262022051330_80146657,No,,
2403707,LG,DLEX6500*,DLEX6500*,,195174048849;195174049075;195174052945,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,57,Normal_Normal Dry,"Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2022-11-01T00:00:00.000,2022-10-25T00:00:00.000,"United States, Canada",ES_1118034_DLEX6500*_10262022051330_80146657,No,,
2403712,LG,DLE6100*,DLE6100*,,1.95174E+11,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2022-10-24T00:00:00.000,2022-10-25T00:00:00.000,"United States, Canada",ES_1118034_DLE6100* _10262022051330_80146657,No,,
2403976,Bosch,WTG865H4UC,WTG865H4UC,,8.25226E+11,Electric Compact Ventless 240V,Electric,,,4,34,23.6,25,2.68,317,32,"Cotton, Dryness level set to ""dry""","Sanitization cycle,Drum light,Wrinkle prevention option",Ventless,,,Yes,Wi-Fi,Other,,Yes,,2020-11-01T00:00:00.000,2022-11-02T00:00:00.000,"United States, Canada",ES_31649_WTG865H4UC_10282022105133_4430505,No,,240
2404550,LG,DLEX5500*,DLEX5500*,,195174048580;195174048603,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,57,Normal_Normal Dry,"Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2022-11-14T00:00:00.000,2022-11-14T00:00:00.000,"United States, Canada",ES_1118034_DLEX5500*_11152022124752_80148678,No,,
2404552,Samsung,DVE55CG7105*,DVE55CG7105*,,8.87277E+11,Electric Standard Vented,Electric,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,Yes,ES_1023593_WA54CG7105A*3_04102023110059_80163534,2022-12-01T00:00:00.000,2022-11-14T00:00:00.000,"United States, Canada",ES_1023593_DVE55CG7105*_11152022010011_80148280,No,,
2406300,LG,WKEX300H*A,WKEX300H*A,,1.95174E+11,Electric Standard Vented,Electric,Laundry Center,,7.4,38.69,27,30,3.94,607,57,"Normal, Normal Dry","Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_1118034_WKEX300H*A_12202022042200_80153530,2022-12-22T00:00:00.000,2022-12-21T00:00:00.000,"United States, Canada",ES_1118034_WKEX300H*A_12232022024145_80153533,No,,
2406301,LG,SWWE50*3,SWWE50*3,,1.95174E+11,Electric Standard Vented,Electric,Laundry Center,,7.4,38.69,27,30,3.94,607,57,"Normal, Normal Dry","Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_1118034_SWWE50*3_12202022042200_80153530,2022-12-22T00:00:00.000,2022-12-21T00:00:00.000,"United States, Canada",ES_1118034_SWWE50*3_12232022024145_80153533,No,,
2406417,Magic Chef,MCSDRY24W1,MCSDRY24W1,,66567902002,Electric Compact Ventless 240V,Electric,,,4,33.27,23.46,23.97,2.68,317,34,"Normal, Regular Dryness, High Temperature","Sanitization cycle,Filter cleaning indicator,Drum light,Wrinkle prevention option,Time remaining display,Energy monitor/indicator",Ventless,,,No,,,,Yes,ES_390697_MCSFLW24W1_122120221622646_9405323,2023-01-23T00:00:00.000,2023-01-04T00:00:00.000,"United States, Canada",ES_390697_MCSDRY24W1_122120221652101_3654342,No,,240
2406484,Equator Advanced Appliances,CD 4040 W,CD 4040 W,,7.47037E+11,Electric Compact Ventless 240V,Electric,,,4,33.27,23.46,23.97,2.68,317,34,"Normal, Regular Dryness, High Temperature","Sanitization cycle,Filter cleaning indicator,Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator",Ventless,,,No,,,,Yes,ES_Equator Appliances_CW 2240 W_121420221552744_6961679,2023-03-01T00:00:00.000,2023-01-02T00:00:00.000,"United States, Canada",ES_40188_CD 4040 W_121420221622708_9727238,No,,240
2406501,Speed Queen,ADE6H***178T***,ADE6H***178T***,",,Base model RE8",,Electric Standard Vented,Electric,,,6.9,43,27,28,3.93,608,70,"Regular, Near Dry","Sanitization cycle,Steam cycle,Wrinkle prevention option",Vented,,,No,,,,No,,2023-02-01T00:00:00.000,2023-01-04T00:00:00.000,United States,ES_87091_ADE6H***178T***_121520221922491_5750776,No,,
2406503,Speed Queen,ADEE9***178T***,ADEE9***178T***,",,Base model RE7",,Electric Standard Vented,Electric,,,6.9,43,27,28,3.93,608,70,"Regular, Medium Temp, Near Dry, EcoDry","Sanitization cycle,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,No,,2023-02-01T00:00:00.000,2023-01-05T00:00:00.000,United States,ES_87091_ADEE9***178T***_121520221922543_7380009,No,,
2407288,Crosley,M74E_1_NB+1,YTD74E2*N***,",YTD74E2PNDG,Diamond Gray; ,YTD74E2SNWS,White",084691853558;084691853589,Electric Standard Vented,Electric,,,7.4,46,27,30.5,3.93,608,60,"Cottons with the default eDry On, Temp - High, Dryness level - Dry","Sanitization cycle,Filter cleaning indicator,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,Yes,ES_92264_YTW4514*N***_12052019143043_6243661,2023-01-23T00:00:00.000,2023-01-24T00:00:00.000,United States,ES_92264_YTD74E2*N***_011720231848244_5006773,No,,
2409716,Samsung,DVE54CG7155*,DVE54CG7155*,,8.87277E+11,Electric Standard Vented,Electric,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,No,,2023-05-05T00:00:00.000,2023-03-06T00:00:00.000,"United States, Canada",ES_1023593_DVE54CG7155*3_03062023141327_80159889,No,,
2409717,Samsung,DVE54CG755**,DVE54CG755**,,8.87277E+11,Electric Standard Vented,Electric,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,No,,2023-04-28T00:00:00.000,2023-03-06T00:00:00.000,"United States, Canada",ES_1023593_DVE54CG755**3_03062023141327_80159889,No,,
2409718,Samsung,DVE55CG75***,DVE55CG75***,,8.87277E+11,Electric Standard Vented,Electric,,,7.4,45.8,27,30.2,3.93,608,71,Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Normal / Medium(unselectable) / Normal / Eco dry,Sanitization cycle,Vented,,,No,,,,No,,2023-12-08T00:00:00.000,2023-03-06T00:00:00.000,"United States, Canada",ES_1023593_DVE55CG75***3_03062023141327_80159889,No,,
2409737,Magic Chef,MCSFLD44W,MCSFLD44W,,6.65679E+11,Electric Standard Ventless,Electric,,,4.5,33.27,23.43,25.2,3.93,608,75,Normal,None,Ventless,,,No,,,,,,2023-01-13T00:00:00.000,2023-03-07T00:00:00.000,United States,ES_1107227_MCSFLD44W_030720230820738_3791261,No,,
2428063,GE,M60E_1_V,GUD27EE*V***,",GUD27EEPVDG,Diamond Gray",84691929970,Electric Standard Vented,Electric,Laundry Center,,6,75.5,26.8,30.9,3.93,608,66,"Cottons with the default E-Dry On, Dryness level - Medium Dry",Time remaining display,Vented,,,No,,,,Yes,ES_1123206_GUD27EE*V***_031320231800464_7159158,2023-03-20T00:00:00.000,2023-03-16T00:00:00.000,United States,ES_1123206_GUD27EE*V***_031420231629183_9232754,No,,
2452828,ELEMENT,EFD4424EBW,EFD4424EBW,,8.10649E+11,Electric Standard Ventless,Electric,,,4.5,33.27,23.43,25.2,3.93,608,75,normal,None,Ventless,,,No,,,,,,2023-02-07T00:00:00.000,2023-03-29T00:00:00.000,United States,ES_1145034_EFD4424EBW_032920230644757_3907651,No,,
2452830,ELEMENT,EFD8027EBW,EFD8027EBW,,8.10649E+11,Electric Standard Vented,Electric,,,8,46.7,36.9,29.6,3.93,608,60,normal,None,Vented,,,No,,,,,,2023-02-07T00:00:00.000,2023-03-29T00:00:00.000,United States,ES_1145034_EFD8027EBW_032920230642933_8138257,No,,
2507872,Electrolux,ELTE7300***,ELTE7300***,,12505388743,Electric Standard Vented,Electric,Laundry Center,,8,38,27.13,31.25,3.93,608,67,"Normal, Normal Temp, Normal Dry","Filter cleaning indicator,Time remaining display,Wrinkle prevention option",Vented,,,No,,,,,,2023-07-14T00:00:00.000,2023-06-01T00:00:00.000,United States,ES_1021080_ELTE7300***_05092023221493_8007515,No,,
2507873,Electrolux,ELTE730C***,ELTE730C***,,12505388767,Electric Standard Vented,Electric,Laundry Center,,8,38,27.13,31.25,3.93,608,67,"Normal, Normal Temp, Normal Dry","Filter cleaning indicator,Time remaining display,Wrinkle prevention option",Vented,,,No,,,,,,2023-07-14T00:00:00.000,2023-06-01T00:00:00.000,Canada,ES_1021080_ELTE730C***_050920232214457_8633411,No,,
2507874,Electrolux,ELTE7600***,ELTE7600***,,012505388774;012505388804,Electric Standard Vented,Electric,Laundry Center,,8,38,27.13,31.25,3.93,608,67,"Normal, Normal Temp, Normal Dry","Filter cleaning indicator,Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-07-14T00:00:00.000,2023-06-01T00:00:00.000,United States,ES_1021080_ELTE7600***_050920232214910_4940818,No,,
2507875,Electrolux,ELTE760C***,ELTE760C***,,012505388798;012505388828,Electric Standard Vented,Electric,Laundry Center,,8,38,27.13,31.25,3.93,608,67,"Normal, Normal Temp, Normal Dry","Filter cleaning indicator,Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-07-14T00:00:00.000,2023-06-01T00:00:00.000,Canada,ES_1021080_ELTE760C***_050920232214280_1995575,No,,
2545603,AEG,DC240,DC240,,51497390303,Electric Compact Ventless 240V,Electric,,,4,33.27,23.46,23.97,2.68,317,34,"Normal, Regular Dryness, High Temperature","Sanitization cycle,Filter cleaning indicator,Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator",Ventless,,,No,,,,Yes,ES_1149287_W14120_06222023145097_1536512,2023-06-26T00:00:00.000,2023-07-04T00:00:00.000,Canada,ES_1149287_DC240_062020232101746_4765892,No,,240
2545604,Samsung,DVE51CG8005*,DVE51CG8005*,,8.87277E+11,Electric Standard Vented,Electric,,,7.5,38.7,27,31.5,3.73,641,32,"Cycle Tested (Cycle/Temperature/Dryness Level/Option) : Time dry / High / None / Eco dry Default ""On""",Sanitization cycle,Vented,,,No,,,,Yes,ES_1023593_WF51CG80**A*_07272023180622_80176628,2023-08-11T00:00:00.000,2023-07-03T00:00:00.000,"United States, Canada",ES_1023593_DVE51CG8005*_07042023160041_80174930,No,,
2546229,GE,G78E_1_V,GFD65ES*V***,",GFD65ESMVDS,Dark Slate; ,GFD65ESMVWW,White; ,GFD65ESPVDS,Dark Slate; ,GFD65ESSVWW,White",084694193506;084694193508,Electric Standard Vented,Electric,,,7.8,39.75,28,32,3.93,608,75,"Cottons with the default ecoDry on, Temp - High, Dryness Level - Dry",Sanitization cycle,Vented,,,No,,,,Yes,ES_1123206_GFW655S*V***_052220231557191_8390438,2023-07-10T00:00:00.000,2023-07-07T00:00:00.000,"United States, Canada",ES_1123206_GFD65ES*V***_070620232126283_3144425,No,,
2546242,Danby,DDY040D1DSDB,DDY040D1DSDB,,67638031608,Electric Compact Ventless 240V,Electric,,,4,33.27,23.46,23.97,2.68,317,34,"Normal, Regular Dryness, High Temperature","Sanitization cycle,Filter cleaning indicator,Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator",Ventless,,,No,,,,Yes,ES_31682_DWM022D1DSDB_062620232017958_1667935,2023-08-01T00:00:00.000,2023-07-07T00:00:00.000,"United States, Canada",ES_31682_DDY040D1DSDB_062620232018728_1485379,No,,240
2604987,Smad,DDF-210ALKM(E),DDF-210ALKM(E),,,Electric Standard Vented,Electric,,,8,46.7,36.9,29.6,3.93,608,60,Normal,None,Vented,,,No,,,,,,2023-07-11T00:00:00.000,2023-07-24T00:00:00.000,United States,ES_1144306_DDF-210ALKM(E)_072420230413516_7670806,No,,
2633251,LG,DLE7000**,DLE7000**,,,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-08-07T00:00:00.000,2023-07-31T00:00:00.000,"United States, Canada",ES_1118034_DLE7000**_08082023222748_80179214,No,,
2633252,LG,DLE7150**,DLE7150**,,,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-08-07T00:00:00.000,2023-07-31T00:00:00.000,"United States, Canada",ES_1118034_DLE7150**_08082023222748_80179214,No,,
2633253,LG,DLE6100**,DLE6100**,,,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-08-07T00:00:00.000,2023-07-31T00:00:00.000,"United States, Canada",ES_1118034_DLE6100**_08082023222748_80179214,No,,
2633257,LG,DLE3400**,DLE3400**,,,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,56,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-08-07T00:00:00.000,2023-07-31T00:00:00.000,"United States, Canada",ES_1118034_DLE3400**_08082023222748_80179214,No,,
2642173,LG,DLEX4000**,DLEX4000**,,,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,55,Normal_Normal Dry,"Steam cycle,Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-08-25T00:00:00.000,2023-08-21T00:00:00.000,"United States, Canada",ES_1118034_DLEX4000**_08232023124955_80181194,No,,
2642174,LG,DLEX4080**,DLEX4080**,,,Electric Standard Vented,Electric,,,7.4,38.69,27,30,3.94,607,55,Normal_Normal Dry,"Steam cycle,Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-08-25T00:00:00.000,2023-08-21T00:00:00.000,"United States, Canada",ES_1118034_DLEX4080**_08232023124955_80181194,No,,
2642175,LG,DLE7400*E*,DLE7400*E*,,,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,56,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-08-25T00:00:00.000,2023-08-21T00:00:00.000,"United States, Canada",ES_1118034_DLE7400*E*_08232023124955_80181194,No,,
2642177,LG,DLEX7900*E*,DLEX7900*E*,,,Electric Standard Vented,Electric,,,7.3,40.19,27,28.94,3.94,607,55,Normal_Normal Dry,"Time remaining display,Wrinkle prevention option",Vented,,,No,,,,No,,2023-08-25T00:00:00.000,2023-08-21T00:00:00.000,"United States, Canada",ES_1118034_DLEX7900*E*_08232023124955_80181194,No,,
2648745,Crosley,CFDMHE8105AW,CFDMHE8105AX,,,Electric Standard Vented,Electric,,,8,46.7,36.9,29.6,3.93,608,76,Normal,None,Vented,,,No,,,,,,2023-08-02T00:00:00.000,2023-08-28T00:00:00.000,United States,ES_92264_CFDMHE8105AX_082820230202283_3012548,No,,
2648746,Crosley,CFDMHE8105AW,CFDMHE8105AW,,,Electric Standard Vented,Electric,,,8,46.7,36.9,29.6,3.93,608,76,Normal,None,Vented,,,No,,,,,,2023-08-02T00:00:00.000,2023-08-28T00:00:00.000,United States,ES_92264_CFDMHE8105AW_082820230202971_7651088,No,,
2650057,Kenmore,8120#,8120#,,8.43086E+11,Electric Compact Ventless 240V,Electric,,,4,33.27,23.46,23.97,2.68,317,34,"Normal, Regular Dryness, High Temperature","Sanitization cycle,Filter cleaning indicator,Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator",Ventless,,,No,,,,Yes,ES_15649_4120#_081820232023180_3363741,2023-10-01T00:00:00.000,2023-09-08T00:00:00.000,"United States, Canada",ES_15649_8120#_090620231008615_5279187,No,,240
2667830,Danby,DDY040D3WDB,DDY040D3WDB,,67638031677,Electric Compact Ventless 240V,Electric,,,4,33.27,23.46,23.97,2.68,317,34,"Normal, Regular Dryness, High Temperature","Sanitization cycle,Filter cleaning indicator,Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator",Ventless,,,No,,,,Yes,ES_31682_DWM022D3WDB_082920231514271_9454235,2023-09-15T00:00:00.000,2023-09-13T00:00:00.000,Canada,ES_31682_DDY040D3WDB_082920231514220_1018047,No,,240
2667831,Danby,DDY040D4WDB,DDY040D4WDB,,67638031691,Electric Compact Ventless 240V,Electric,,,4,33.27,23.46,23.97,2.68,317,34,"Normal, Regular Dryness, High Temperature","Sanitization cycle,Filter cleaning indicator,Drum light,Time remaining display,Wrinkle prevention option,Energy monitor/indicator",Ventless,,,No,,,,Yes,ES_31682_DWM022D3WDB_082920231514271_9454235,2023-09-15T00:00:00.000,2023-09-13T00:00:00.000,United States,ES_31682_DDY040D4WDB_082920231514333_4991376,No,,240
2667875,Direct Supply,0-36CJ6,0-36CJ6,,,Electric Standard Ventless,Electric,,,4.5,33.5,23.4,25.7,3.93,608,75,Normal,None,Ventless,,,No,,,,,,2023-09-08T00:00:00.000,2023-09-14T00:00:00.000,United States,ES_1149364_0-36CJ6_091420230847992_1840268,No,,
2667876,Direct Supply,0-36CJ8,0-36CJ8,,,Electric Standard Vented,Electric,,,7.5,45.8,27,31.5,3.93,608,61,Normal,None,Vented,,,No,,,,,,2023-09-11T00:00:00.000,2023-09-14T00:00:00.000,United States,ES_1149364_0-36CJ8_091420230839216_2494522,No,,
